price,year_sold,property_tax,insurance,beds,baths,sqft,year_built,lot_size,basement,popular,recession,property_age,property_type_Condo
588703,2004,489,138,5,3,4301,2004,43995,1,0,0,0,0
373500,2011,427,121,5,3,4350,1993,10001,1,0,1,18,0
571600,2000,1049,320,5,3,4368,1998,231303,1,0,0,2,0
590000,2012,598,154,5,3,4399,1998,8712,1,0,1,14,0
714000,2012,630,192,5,3,4461,1969,16988,1,0,1,43,0
524048,2010,582,150,5,3,4466,2006,7405,1,0,1,4,0
560000,2006,481,117,5,3,4485,1989,16117,1,0,0,17,0
242940,1994,606,156,5,3,4489,1994,12196,1,0,0,0,0
443000,2008,453,128,5,3,4490,2008,6168,1,0,0,0,0
500000,2009,484,137,5,3,4516,2002,11325,1,0,0,7,0
800000,2003,1090,362,5,3,4518,1979,10328,1,0,0,24,0
730000,2006,659,201,5,3,4581,1988,13939,1,0,0,18,0
280000,1997,489,138,5,3,4602,1997,44431,1,0,0,0,0
715000,2004,650,167,5,3,4603,2001,8276,1,0,0,3,0
715000,2009,655,199,5,3,4630,1970,15245,1,0,0,39,0
550000,2005,1200,349,5,3,4681,2006,11761,1,0,0,-1,0
650000,2013,594,168,5,3,4684,1994,82328,1,0,1,19,0
290875,1999,582,149,5,3,4686,1999,6969,1,0,0,0,0
549000,2009,679,174,5,3,4739,1997,23958,1,0,0,12,0
780000,2012,637,194,5,3,4771,1987,15245,1,0,1,25,0
480496,2011,533,137,5,3,4873,2011,16988,1,0,1,0,0
429625,2003,492,139,5,3,4884,2003,13939,1,0,0,0,0
460000,2000,572,162,5,3,4900,1989,46173,1,0,0,11,0
378500,1996,729,222,5,3,4900,1996,26136,1,0,0,0,0
399126,2011,502,142,5,3,4908,2000,13939,1,0,1,11,0
565962,2013,467,132,5,3,4910,2013,17859,1,0,1,0,0
370000,1999,643,196,5,3,4954,1998,9008,1,0,0,1,0
615000,2003,736,224,5,3,5018,1991,9583,1,0,0,12,0
484395,2005,528,149,5,3,5050,2005,10637,1,0,0,0,0
700000,2006,559,158,5,3,5300,1997,20037,1,0,0,9,0
786175,2004,635,193,5,3,5493,2004,10798,1,0,0,0,0
550000,1998,897,231,5,3,7216,1994,141134,1,0,0,4,0
355000,2000,1210,420,5,4,1544,1951,8224,1,0,0,49,0
700000,2015,1416,412,5,4,1847,1905,10001,1,0,0,110,0
630000,2010,614,187,5,4,1915,1961,10820,1,0,1,49,0
405600,2007,339,96,5,4,1916,2000,3707,1,0,0,7,0
720000,2015,623,189,5,4,2114,1954,15245,1,0,0,61,0
597100,2014,541,165,5,4,2162,1979,10128,1,0,0,35,0
367000,2015,285,81,5,4,2302,2002,5846,1,0,0,13,0
480000,2012,564,172,5,4,2379,1981,24829,1,0,1,31,0
635000,2014,564,172,5,4,2700,1942,5624,1,0,0,72,0
590000,2012,564,172,5,4,2743,1948,23958,1,0,1,64,0
385000,2011,386,109,5,4,2821,2006,10101,1,0,1,5,0
499000,2001,936,325,5,4,3000,1924,9796,1,0,0,77,0
660000,2000,1061,323,5,4,3044,1984,20037,1,0,0,16,0
703000,2013,639,194,5,4,3046,1964,20037,1,0,1,49,0
265000,1997,524,159,5,4,3060,1981,12632,1,0,0,16,0
465000,2004,608,119,5,4,3060,2000,8886,1,0,0,4,0
782000,2004,786,239,5,4,3144,1997,28314,1,0,0,7,0
630765,2006,383,108,5,4,3172,2005,10890,1,0,0,1,0
620375,2006,396,112,5,4,3185,2005,4721,1,0,0,1,0
292000,1996,594,181,5,4,3244,1959,33105,1,0,0,37,0
550000,2008,548,167,5,4,3250,2006,4181,1,0,0,2,0
550000,2009,532,162,5,4,3256,2009,4791,1,0,0,0,0
700000,2006,696,212,5,4,3320,1954,10826,1,0,0,52,0
498900,2010,729,222,5,4,3366,1936,23522,1,0,1,74,0
502000,1995,1053,321,5,4,3380,1979,23958,1,0,0,16,0
653888,2005,1228,374,5,4,3500,1958,10890,1,0,0,47,0
680000,2011,655,199,5,4,3525,1976,41817,1,0,1,35,0
525000,2010,495,151,5,4,3560,2009,6664,1,0,1,1,0
655000,2015,1007,349,5,4,3587,1938,5754,1,0,0,77,0
715000,2009,646,197,5,4,3705,1999,6973,1,0,0,10,0
335450,1998,659,201,5,4,3732,1998,6642,1,0,0,0,0
639900,2013,516,157,5,4,3766,1989,14374,1,0,1,24,0
789000,2015,809,208,5,4,3809,1995,8276,1,0,0,20,0
300000,2012,614,187,5,4,3959,1974,12196,1,0,1,38,0
602504,2014,550,156,5,4,3965,2014,7954,1,0,0,0,0
401403,2002,582,149,5,4,3967,2002,8276,1,0,0,0,0
770000,2005,711,217,5,4,3984,2004,18295,1,0,0,1,0
360000,2011,409,116,5,4,3992,2005,10454,1,0,1,6,0
468309,2011,533,137,5,4,4026,2011,27442,1,0,1,0,0
483140,2004,615,158,5,4,4057,2004,13503,1,0,0,0,0
495000,1996,860,262,5,4,4129,1979,87120,1,0,0,17,0
615000,2004,646,197,5,4,4153,2001,8071,1,0,0,3,0
350300,2001,502,142,5,4,4194,2000,19166,1,0,0,1,0
497415,2002,598,182,5,4,4211,2002,8524,1,0,0,0,0
475000,1993,1057,322,5,4,4214,1970,87120,1,0,0,23,0
433000,2012,433,155,5,4,4235,2000,58370,1,0,1,12,0
399000,1997,696,212,5,4,4240,1992,10632,1,0,0,5,0
350000,2003,739,225,5,4,4252,2010,22215,1,0,0,-7,0
404000,2011,665,131,5,4,4254,1994,11761,1,0,1,17,0
400000,2012,501,142,5,4,4351,1997,26571,1,0,1,15,0
681000,2015,679,174,5,4,4362,2000,13068,1,0,0,15,0
433680,2013,500,122,5,4,4389,2012,8925,1,0,1,1,0
270774,2000,671,132,5,4,4394,2000,12632,1,0,0,0,0
280000,1998,676,206,5,4,4400,1977,26571,1,0,0,21,0
680000,2015,1065,324,5,4,4424,1968,40075,1,0,0,47,0
550000,1998,983,300,5,4,4440,1963,54885,1,0,0,35,0
528000,2011,483,137,5,4,4444,2011,10890,1,0,1,0,0
492200,2008,431,122,5,4,4448,2005,10018,1,0,0,3,0
421770,1999,737,224,5,4,4520,1999,5544,1,0,0,0,0
749990,2012,721,219,5,4,4563,2011,9456,1,0,1,1,0
670000,2003,819,249,5,4,4607,1998,8376,1,0,0,5,0
463003,2000,713,217,5,4,4659,2000,36154,1,0,0,0,0
617000,2012,646,197,5,4,4672,1988,20037,1,0,1,24,0
550000,2005,860,262,5,4,4693,2006,16988,1,0,0,-1,0
352790,1995,672,205,5,4,4700,1995,7649,1,0,0,0,0
329000,1999,614,187,5,4,4720,1988,10890,1,0,0,11,0
689900,2007,590,180,5,4,4729,2004,5131,1,0,0,3,0
471200,2014,484,137,5,4,4786,2004,10027,1,0,0,10,0
675000,2005,899,312,5,4,4792,1927,7335,1,0,0,78,0
714000,2006,675,174,5,4,4792,1999,10454,1,0,0,7,0
692914,2013,655,199,5,4,4872,2002,8433,1,0,1,11,0
575000,2009,675,206,5,4,4902,2006,20908,1,0,0,3,0
490746,2002,506,143,5,4,4944,2002,43560,1,0,0,0,0
690550,2000,979,298,5,4,5000,1987,30056,1,0,0,13,0
400000,2012,1217,371,5,4,5003,2013,21344,1,0,1,-1,0
639283,2006,480,136,5,4,5018,2006,7514,1,0,0,0,0
500369,1995,914,278,5,4,5024,1995,27442,1,0,0,0,0
708000,2015,1223,424,5,4,5035,1951,16552,1,0,0,64,0
526104,2002,598,169,5,4,5061,2002,83635,1,0,0,0,0
508000,2011,582,149,5,4,5077,2011,16552,1,0,1,0,0
644900,2004,668,172,5,4,5107,2000,13939,1,0,0,4,0
735000,2006,669,172,5,4,5142,1997,8712,1,0,0,9,0
745000,2013,678,192,5,4,5149,2001,435600,1,0,1,12,0
670542,2013,608,172,5,4,5244,2013,7705,1,0,1,0,0
575000,2011,644,166,5,4,5249,1999,8276,1,0,1,12,0
751677,1999,1024,312,5,4,5260,1999,37026,1,0,0,0,0
640000,2013,1220,423,5,4,5300,1953,7975,1,0,1,60,0
427950,1996,758,231,5,4,5354,1996,11761,1,0,0,0,0
692353,2002,881,268,5,4,5365,2002,37897,1,0,0,0,0
655600,2012,1049,319,5,4,5370,1988,41817,1,0,1,24,0
750000,2008,819,249,5,4,5480,1998,10502,1,0,0,10,0
570000,2011,1147,349,5,4,5480,2012,11325,1,0,1,-1,0
444788,1996,892,272,5,4,5600,1994,33541,1,0,0,2,0
365000,2007,799,243,5,4,5654,2015,10175,1,0,0,-8,0
649415,2012,766,197,5,4,5708,2011,18295,1,0,1,1,0
438000,1998,769,234,5,4,5742,1998,36154,1,0,0,0,0
650000,2004,727,187,5,4,5809,2002,30056,1,0,0,2,0
575000,2010,668,189,5,4,5933,2003,436035,1,0,1,7,0
709233,2007,771,198,5,4,5950,2007,15245,1,0,0,0,0
760825,2005,920,237,5,4,5956,2004,24393,1,0,0,1,0
507175,2001,742,191,5,4,6000,2000,14810,1,0,0,1,0
751000,2015,1292,448,5,4,6025,1951,10024,1,0,0,64,0
690000,1996,1310,399,5,4,6096,1995,217800,1,0,0,1,0
649900,2003,881,268,5,4,6127,1995,126324,1,0,0,8,0
750000,2012,704,199,5,4,6243,2006,435600,1,0,1,6,0
785000,2014,1433,437,5,4,6464,2014,13939,1,0,0,0,0
279875,1995,1509,523,5,4,6468,1952,10890,1,0,0,43,0
698733,1994,1053,321,5,4,6518,1994,75358,1,0,0,0,0
629513,2002,790,203,5,4,6584,2002,175111,1,0,0,0,0
660743,1999,1065,324,5,4,6662,1999,25264,1,0,0,0,0
700000,2014,700,198,5,4,6946,2006,13068,1,0,0,8,0
765000,2008,824,212,5,4,7001,2004,27007,1,0,0,4,0
535000,2015,1209,368,5,5,1365,1951,10010,1,0,0,64,0
439000,2013,737,224,5,5,3320,1947,16117,1,0,1,66,0
488085,2009,550,156,5,5,3696,2009,16988,1,0,0,0,0
706095,2004,614,187,5,5,3720,2004,10606,1,0,0,0,0
215000,1999,696,212,5,5,4053,1961,11325,1,0,0,38,0
700000,2010,660,187,5,5,4189,2006,351529,1,0,1,4,0
460000,1999,1127,343,5,5,4313,1964,20037,1,0,0,35,0
800000,2010,799,243,5,5,4600,1964,21780,1,0,1,46,0
798000,2010,938,286,5,5,4632,2003,8712,1,0,1,7,0
755000,2002,936,325,5,5,4658,1968,20473,1,0,0,34,0
350000,2003,963,293,5,5,5000,1952,13503,1,0,0,51,0
535000,2013,506,143,5,5,5262,2002,10454,1,0,1,11,0
771760,2006,506,143,5,5,5270,2006,11761,1,0,0,0,0
720000,1996,1024,312,5,5,5368,1993,40946,1,0,0,3,0
600000,2014,1141,396,5,5,5410,1951,6777,1,0,0,63,0
590000,2006,1295,395,5,5,5621,1962,10890,1,0,0,44,0
576475,2002,897,273,5,5,5810,2002,8777,1,0,0,0,0
320000,2013,1057,322,5,5,5984,2015,16988,1,0,1,-2,0
665500,2014,1256,436,5,5,6133,1950,10001,1,0,0,64,0
231000,2010,799,243,5,5,6346,2011,10890,1,0,1,-1,0
743500,1998,1127,343,5,5,6357,1989,76665,1,0,0,9,0
535000,2012,1106,337,5,5,6438,1949,20473,1,0,1,63,0
765000,2009,868,223,5,5,6508,2007,47044,1,0,0,2,0
280000,2010,860,262,5,5,6542,2011,43995,1,0,1,-1,0
691331,1999,860,262,5,5,6966,1999,62290,1,0,0,0,0
649000,2005,1146,349,5,5,7034,2006,25700,1,0,0,-1,0
569000,1994,1024,312,5,5,7165,1991,43995,1,0,0,3,0
370000,2004,1045,318,5,5,7578,2008,87120,1,0,0,-4,0
235000,2006,1061,323,5,5,7594,2006,36154,1,0,0,0,0
760000,2008,881,249,5,5,7842,2003,436035,1,0,0,5,0
555000,2003,1966,599,5,5,8450,2004,91911,1,0,0,-1,0
385000,2002,1250,381,5,6,6381,2004,224334,1,0,0,-2,0
690000,2015,1553,473,5,6,6501,1956,23086,1,0,0,59,0
600000,1999,942,287,5,6,7064,1995,217800,1,0,0,4,0
759900,2009,803,245,5,6,7500,2006,8886,1,0,0,3,0
735000,2015,1459,444,5,6,7515,1958,10497,1,0,0,57,0
